gene,pvalue,logFC
G4653,0.2571298347563118,0.16059351267384872
G5353,0.25718036157461405,-0.15993315272352646
G7652,0.25724411525115687,0.16066136717219168
G4044,0.2575633132193773,-0.16048014823454837
G3381,0.2577048169325575,0.1605923339784059
G1187,0.2578040363078887,0.16236476363721825
G1076,0.25802896807737785,0.15965684749960363
G6352,0.2580674426034414,0.1624745783617103
G2522,0.25809185811494656,-0.16046359187893472
G4033,0.25838340337970406,0.16047234924403808
G38,0.25845819752280086,-0.15935386425949402
G613,0.25858254283149684,-0.1599187724168209
G6508,0.25868008651732627,-0.16072289507802068
G2267,0.258925173837676,-0.15967169023629035
G3202,0.258957126274195,-0.15836429633359028
G2372,0.2590100469614693,-0.1607034636055049
G724,0.2590421600300095,-0.15850238475886297
G2548,0.2591322092098694,-0.1608033115013937
G2397,0.25915431279556794,-0.16038597674862803
G2135,0.25931289139737324,-0.16127877987329126
G1143,0.2595420829860383,0.1589523745024626
G1072,0.2595929675773584,-0.16129106555944783
G4845,0.2598410988696876,0.1597428117850395
G2110,0.2598802127221122,-0.16275444248702708
G2834,0.2599715787956965,0.15882486681233993
G5404,0.26008418316648685,-0.1611345695109167
G6760,0.26035687099566185,0.15920939987029697
G1570,0.2603744041642263,-0.15977831627797762
G3320,0.26042228915511983,-0.1596009529662205
G5756,0.26056875963001086,0.15862427546654292
G4832,0.2606457933194963,0.16018581757517908
G5551,0.260699528571577,0.16017792165703765
G6031,0.2607672176970286,0.1597295641585862
G33,0.26101434484558095,-0.15978580701921466
G3655,0.2611150046075245,0.15797599876076696
G3307,0.26112732446149545,-0.15989183212541497
G696,0.26118343496369195,0.16097879473495916
G3465,0.261418370167636,-0.15936631328916795
G2519,0.2614305153779544,0.16045778159306362
G1771,0.2614958056695921,-0.15866329491243758
G7151,0.2615070491148295,-0.15930417075951803
G83,0.2617164437572973,0.15870698227478117
G6680,0.2617580413053827,-0.16005400059301472
G7568,0.2619501056925593,-0.15809628580023866
G7191,0.26205942059979337,-0.15971266421287494
G6207,0.26208379372920215,0.16029955082613861
G1849,0.2620918022315511,-0.16061042552132748
G6078,0.2620918292710406,-0.15992931806711466
G2576,0.2622015781241285,-0.16091044079963399
G6423,0.26225049744885476,-0.15953418831546548
G325,0.26240261857936426,-0.15943808676814483
G4852,0.26247600304776514,-0.15744450394889542
G4605,0.26248312186896117,-0.16008452709938836
G5705,0.2625041907610925,-0.15883515903825482
G6707,0.26252073349401756,0.1589350385721432
G7203,0.2626395041389974,-0.15980267018300082
G6076,0.26270341297017824,0.15829764938085164
G3894,0.2630705973709425,-0.15820677709716036
G2216,0.2632400229775531,-0.1587909131413261
G1067,0.2632907785333733,0.15886494788449407
G6403,0.26339224245943227,0.1589708274828036
G5421,0.263505035020674,-0.1599554057869734
G663,0.26375320422778736,-0.15830877527020532
G361,0.26398604195766145,-0.15957772103741952
G845,0.2640564475811207,0.15935392147923463
G6267,0.26413519125141227,-0.1585653778708131
G7334,0.2643300112017652,-0.15777066130607603
G1655,0.2643711759545672,0.15903197886165868
G2517,0.26438826633595713,-0.1583394190674514
G3446,0.26466762332489413,0.15785255720018898
G3813,0.2647034918935333,0.15906990780044727
G5592,0.2648813637892336,0.15894273632079553
G5266,0.2649532118006066,0.15778171891840992
G1991,0.2650062381130172,-0.15792351891233042
G7755,0.2650659069089905,0.15830854372367853
G2817,0.26529552900512277,0.15706405346463942
G4803,0.2657024246253121,0.15773336913721886
G6449,0.2659029566286066,0.15749833628550808
G5158,0.26603733286239917,-0.15866772070526322
G3726,0.2665137843130568,-0.15677097436987375
G2103,0.26654466107540836,0.1579242524520414
G2525,0.26723498908751625,-0.15681541601117294
G4839,0.26731788767905473,-0.15874916537991052
G4396,0.2674272160045337,-0.15710320859403326
G2670,0.2674835713935155,0.15710784826952406
G7140,0.2676214151630629,0.15655260930135623
G5277,0.2676305402836811,-0.1570762943454796
G1982,0.2677054011368461,0.15692295766241302
G1213,0.268000919257252,0.15738958610428505
G5924,0.26811347781544603,0.1575335533426868
G235,0.26829629097684643,0.15702692071000762
G5287,0.26843178027951126,-0.157791879977488
G2055,0.26859531269863923,-0.1572124939663151
G7333,0.2687155537886061,-0.1565140923832437
G4260,0.2688632623621128,-0.1588634839190199
G5267,0.2688906863933049,-0.1560654318683109
G3227,0.26889808416231714,0.15685591391549789
G4775,0.2689276216081432,0.15820710311054356
G7311,0.2690787467715378,0.1579140643519399
G994,0.26910501102562095,-0.15711866455376067
G2094,0.2695057999609376,0.15551099821395659
G1079,0.2696944544333773,-0.15704054886463192
G7067,0.2697446673473479,-0.1578294374701925
G4320,0.2699149602397483,-0.15801046782465186
G6812,0.2700107612479507,0.15534542672390686
G6713,0.27007446163426385,0.15894140753652947
G1709,0.2702568693500399,-0.15720763235614518
G1600,0.2704612507440391,0.15580675765568586
G5890,0.2706829141440588,0.154985847737161
G6084,0.2707770624101581,0.15676984627998203
G6615,0.2708448173182586,0.15693367494902916
G3856,0.27086731610224296,-0.15694226614153972
G6464,0.2709998959133707,0.15622922745057718
G4842,0.2710148164424869,-0.15558978231841372
G1758,0.2710881467039681,-0.1549809893294712
G4983,0.2712098148643405,0.15755628597234783
G317,0.27121885089881487,0.1569554692068394
G1004,0.27129761688859405,0.1560426551596964
G2610,0.27139235863530164,-0.15507347473556216
G6837,0.27162990846517304,-0.15559735320902515
G6930,0.27170086863074994,0.1573549608280812
G5176,0.2717777837755801,0.15619542720673465
G2193,0.27180312416659874,-0.15617361995975537
G6421,0.2719348762086297,0.15661994677743868
G7933,0.2719575174847878,-0.15718029849836315
G2923,0.271996432346113,-0.15461252519202012
G5590,0.2720051115871207,0.15722258146692927
G5417,0.27205315879712216,-0.15564326975029635
G516,0.2722031925735928,-0.15499807297250995
G6970,0.27223579122659347,-0.15597198263568263
G5439,0.27224104318540054,0.15529920346117376
G4904,0.27224951193476177,-0.15646707501937596
G4750,0.2723756669228852,0.15699770841347033
G6518,0.2725569447680202,-0.15636602986356196
G2925,0.2726348070659864,-0.15540303718847653
G7219,0.27265425654558256,-0.15611280951304532
G2112,0.2727331439965157,-0.15628054012427373
G5042,0.27279521429103215,0.1568983794257311
G5235,0.27289545685526023,0.1558977663323411
G4607,0.2728971177796098,0.1551118291296758
G4672,0.27303080830499776,-0.15710590929890988
G1069,0.2730326550679007,0.1566455236893124
G6631,0.273251757694692,-0.155280331222786
G7089,0.27363590161090134,0.15674859022200513
G7445,0.27365617870897246,0.1545405852995529
G3849,0.27368244090002497,-0.15557084798406542
G3710,0.27383256612880935,0.15388012133149542
G1601,0.27385710016446857,0.15667633545166268
G6853,0.27387922060956416,0.15560432042620917
G2546,0.27402073266984,-0.15534306006815696
G4771,0.27418920063590047,-0.1534391410784806
G2633,0.27430525175486137,0.15581669623861039
G97,0.27431642521617494,0.1570140788361551
G1292,0.27439769921786267,-0.1544470918967934
G777,0.2745007297212069,0.1562425329269
G3543,0.2746371109620721,-0.15552491338610705
G6609,0.27464769623469937,0.15543272697962532
G2282,0.27469674331218785,0.15476053600480477
G7984,0.2747428245651319,0.15444879772759956
G7746,0.2749267407358623,-0.15441669456213614
G3111,0.2749942934008603,0.1558042609124567
G5935,0.2750865154979096,-0.15444066339581858
G6424,0.2755154720911051,-0.15572506738915537
G341,0.275607121762087,0.15548484469925672
G237,0.27574183300015787,0.1543572491010609
G2550,0.27577776030248335,-0.1551825635222424
G3615,0.27593252878144886,0.15399553551894268
G7927,0.27599835843835197,-0.15491329224334532
G1742,0.27646483137697864,-0.15382070745280343
G4744,0.27651687289590776,-0.15437330007600197
G6774,0.2766019092711708,-0.15326097594927685
G7227,0.27660897908482657,0.15349408995738015
G610,0.2767008221447196,-0.1543491075947776
G7914,0.2767090097145524,0.15424690056644158
G558,0.2768787452041672,0.15370716658559874
G5045,0.276915437993141,-0.15658611568416364
G2165,0.2770244458143977,0.15529564457592562
G6619,0.2772378385767164,0.15263456921696583
G4753,0.2776012558349959,-0.15481764423904798
G3157,0.2776418965765507,-0.15558780200720618
G3749,0.277681615434235,0.15335394468659602
G7960,0.277957878754385,0.15359089983010898
G7836,0.2780153083221199,-0.15335910628413973
G6154,0.2780312040162997,-0.15397442816291168
G4221,0.2780672945926518,0.15326888141978473
G5950,0.27809298602745364,0.15328502175621334
G826,0.27810343902621176,0.1533765828577495
G265,0.27841718035759216,0.1542458336287535
G3265,0.27860783137425954,-0.1522196091701069
G648,0.27861278365856235,-0.15418433983691168
G589,0.27883602484498726,-0.1541827103296065
G2682,0.27899500764468743,0.15364877900508117
G126,0.27903845400070093,0.15439114352994007
G7332,0.2790891057521666,0.15487316557212452
G6967,0.27911945308460073,0.15322377730982129
G6889,0.27932908477088025,-0.1523920988598097
G6418,0.27933061181019003,0.1542656089193923
G2433,0.2793714944453027,-0.1534648090500937
G7478,0.27952219734398226,0.15243960407306445
G4520,0.27966154709727126,-0.15373136988778469
G387,0.27967794693894166,-0.15309989376162644
G5848,0.27971558819663234,-0.15395313411106834
G5543,0.27973137638986245,-0.153817548916576
G7057,0.2798083412176207,-0.154589768155795
G2440,0.2801081278446161,-0.15468951485223492
G5588,0.28033156164715045,0.15527881699234414
G7885,0.2804663216618223,0.15244014981427034
G3503,0.2806228674428825,0.15332863974794902
G3036,0.2806241536633068,0.1557017086080455
G6179,0.28064427729172164,0.15467835197224594
G2949,0.28072042474431486,-0.15268564844599264
G5478,0.2808498541840991,-0.15232771669048512
G2312,0.2808666644609067,-0.15368284873546167
G4788,0.28086891477244735,0.15238797565391515
G4401,0.280930545909303,0.1542550471426657
G2046,0.28103574674412096,0.15544231327187596
G2408,0.2810577189254017,0.15265543617870636
G3550,0.28110934020362244,0.15276235079627876
G6755,0.28115434142813245,0.15429471615446105
G4462,0.2812007103585947,0.15411082532223314
G7946,0.2812645720920799,0.15268920300738165
G1444,0.2813239699037536,0.15294147705289202
G6426,0.2813528317198794,-0.15328058924469348
G5959,0.2815140479913706,0.1537540630180111
G1783,0.2816733744821951,0.1557453331335234
G2855,0.28168392340036863,-0.1532121899684042
G7791,0.28182228116602703,0.15214936993598863
G2164,0.2818775311716754,0.15276783068219374
G2382,0.2819077920511255,0.15220327300711378
G5280,0.2819691127384021,0.15264161163636833
G2439,0.2822866512015729,-0.15217246930945777
G3890,0.28241601841440905,-0.15428949655644253
G1606,0.2826093021923635,0.15160370379678043
G2435,0.28268277427905614,0.1518752751753032
G6487,0.2828150777495027,-0.15255171197164952
G3499,0.2829843404062133,0.1521970323981156
G7388,0.2831080190703952,-0.15181741944533722
G3486,0.2831488957810541,0.15128736856804093
G2699,0.2832014763781162,-0.15154137520821626
G223,0.2832020983003476,-0.15132345521654178
G447,0.28342870234567596,0.15272961400352147
G1203,0.2834716196790497,0.15056593190881407
G4608,0.28356316530383274,0.15370342869139275
G2171,0.28370463149272146,0.15024406080725583
G3936,0.28373279145105373,-0.15247399653312935
G7339,0.2838712802544985,0.150886060011162
G4414,0.284070025930945,0.15360240643897322
G5282,0.28410012597626727,0.15292116039834042
G5635,0.2841516730385817,0.15197587900312887
G1623,0.2844693113901834,-0.15170464885433332
G7818,0.2844932553983883,-0.15157294694411283
G3161,0.2846885989776993,0.1511163865549901
G494,0.28475438995699054,-0.15323680486940094
G7094,0.2847803905486089,0.15156158469334813
G3075,0.2851312928746057,0.15180393745853787
G3231,0.28521898949399527,0.1508880041243253
G23,0.285261808656962,0.15043212349024276
G5632,0.2855608134183672,0.15101796328989536
G87,0.2857102660373989,0.1520418529975063
G4116,0.28574735046589517,-0.1509859808156069
G5105,0.2857636036511246,0.15218153056838743
G2012,0.28590580887239014,-0.15294476822503217
G7201,0.28602624391122,-0.15136189340901085
G5589,0.28622569342325827,-0.15107487285946708
G4956,0.28623616414488423,-0.15213710336569675
G5414,0.28624508539201454,0.15171537701273327
G2450,0.2862906360333213,0.15294703647362196
G2942,0.2863046147839272,-0.15110544092014022
G6085,0.2864093550080202,-0.15279875562494413
G1301,0.2866934867545576,0.15288907837194543
G4846,0.28682256307795456,0.14980523136125762
G7194,0.2869572325474174,0.1517141061546387
G3564,0.2870600351459808,-0.1513456294499079
G3388,0.2871012756369207,0.1503777349464855
G2092,0.28724263387761234,-0.15119557770327968
G4723,0.2873297768328107,0.15156651180048797
G310,0.28744772663141704,0.1514447703785184
G3536,0.28769391489375096,-0.15136181898406506
G7543,0.2878330124654856,0.15024659213613445
G5461,0.2886523784202553,-0.152025544219287
G5659,0.28867724443606163,-0.14952410061942845
G6614,0.28873139893237093,0.15249071621329024
G5807,0.28874217546411707,-0.15155978601120962
G5489,0.28881069891129924,0.15140549619581772
G3780,0.2889152216699349,0.14967951978631186
G1320,0.2890510525742579,-0.15081585617979848
G7577,0.2890756954188383,-0.14945947228462778
G1995,0.2891056518261132,-0.15034125103245535
G1336,0.28936766115704404,0.15090858004416283
G3789,0.2896003020716862,-0.14965716522593198
G1196,0.289756097468964,0.14962051552598396
G1926,0.28977621142442667,-0.15054773557621937
G1113,0.28987456895162095,-0.1501564823950643
G7180,0.2900612554751156,-0.1473643970451588
G6361,0.2901539992681281,-0.1510320004533774
G6137,0.2904301332982832,-0.15028917813805592
G6699,0.29058503400935415,-0.1508626517675404
G4241,0.29089361703394273,0.15086064688037415
G7238,0.29091599014997416,-0.1501095450142766
G4988,0.2909726179082724,0.1502567817587485
G3239,0.29105271322472714,0.15010451073672587
G6414,0.29119093415622826,0.1496400055157347
G7290,0.2913097798971134,-0.1492538718547185
G2462,0.2913333814481494,0.15089225045753565
G6227,0.2914593528430215,-0.149829703991469
G7514,0.29153644583166716,-0.14916548650481215
G7813,0.29174918298773594,-0.1510093872061938
G5412,0.2917756280765576,-0.14879784511461663
G1875,0.2920459060081797,0.15004175946392218
G321,0.2921268074943426,-0.14986356844550902
G4052,0.292253090775535,-0.14903525554530622
G255,0.29257059550425685,0.1484033783798838
G2704,0.2927089195246164,0.14998287991897175
G2083,0.2929610847470953,-0.14768488243783395
G2667,0.29303217713951657,0.15069380121386128
G3917,0.29311033249553736,0.1501453861980172
G3396,0.29346899099827817,0.1497532584113281
G2341,0.29355058165894227,0.15010536615202738
G2668,0.29359346110574486,-0.15009099513409485
G673,0.29388608785158465,0.14842775196721902
G3138,0.2940252560965488,-0.14865509789145676
G4837,0.29428211293730216,0.14765019923177095
G1383,0.294340661645522,0.15032315149063533
G1973,0.2943560379902572,-0.14846423568136174
G4548,0.2943867007382901,0.14829285036937176
G2665,0.2944881174652616,0.1498926674065855
G7991,0.29456260099966197,0.14796036681788985
G7395,0.2946953311810128,0.15063220261093857
G5310,0.2947545117362464,0.14897527449206682
G3912,0.2950968044862567,0.1485855509660601
G1001,0.2951367933650118,0.14899167369442384
G5749,0.2952715626690547,-0.14900739724325282
G3073,0.29528900250520385,-0.14853856912470503
G335,0.2953463772254738,-0.1501036441561452
G6046,0.29535640693651594,0.14903216329777436
G470,0.2953767865710623,0.1474201159369507
G2696,0.2958324430616027,0.14945292972348534
G4114,0.2958724317665625,-0.14802766751749885
G4230,0.2959604988969462,0.14822297120664887
G4468,0.29608996604319104,0.14820385921857657
G412,0.29620785044273074,-0.14751929079586368
G1752,0.2962493124457389,0.1475488373550121
G1431,0.29636125289695237,-0.1489255774453782
G3718,0.2964001994375541,0.14964453150921486
G4019,0.2964749984681371,-0.1481620682544702
G7998,0.2967291992914948,0.15038823801922888
G6099,0.29681559523209644,-0.14747011644471814
G3991,0.29683443909215396,0.14879397101716624
G397,0.29690736180130406,-0.14690994928591156
G7411,0.2969385703840706,0.14854496326790997
G5627,0.2970367156950605,-0.14787976242434253
G7865,0.2971291157609696,0.14756456663173567
G2151,0.29751477633244816,0.1465963496081361
G4927,0.29762012590827,-0.1485053379504008
G264,0.29764131957251644,-0.14824602679013257
G4371,0.297730370869866,-0.1494255260293784
G5337,0.2977376327586555,-0.14774726537775604
G758,0.29791275519947885,-0.14883313808117643
G467,0.2979357820658459,0.14786705553398455
G5138,0.2980049708916223,0.14872926824683955
G4383,0.2980451745118117,-0.1465227738289164
G3133,0.2981552981343214,0.14854227853142193
G1732,0.2981610423349603,-0.14974998196207617
G4254,0.298174722787712,0.14837834938374883
G6929,0.29822286589287467,-0.14677458444281838
G6428,0.2982957954151469,0.14660059105229295
G2337,0.29839090315545397,-0.14876129059205545
G1438,0.29840743602310893,0.14824484875981375
G6781,0.298513628734772,-0.14806099968062186
G1940,0.29855143881807994,0.14729465476278253
G7808,0.2985716739861422,-0.14670460318702588
G5536,0.2987399701684499,0.14613230755478432
G144,0.298740744950799,-0.14818407079930507
G167,0.2990251966215896,-0.14705624341256235
G163,0.29902807040764634,0.14750496197107094
G4742,0.29915406216902024,0.1456792812479788
G6505,0.2991623632041627,0.14697717387235515
G5762,0.29966550057034963,0.14900459144913655
G860,0.2997050246284054,-0.148136855612859
G6495,0.2998500603927054,-0.1468103432079066
G1255,0.2999507607576716,-0.14723045980235777
G1818,0.29997631114008044,-0.14737577185159553
G1406,0.3000157643884341,0.14679935407314704
G2376,0.30041333658165426,0.145179072255832
G2637,0.3004679142489755,-0.14684773830545272
G1184,0.3005279845592224,-0.1475689913394866
G4099,0.3005364147661518,0.14657249035752334
G2087,0.30054379489908667,-0.14552601775504992
G1493,0.300592031377437,0.1461326579574384
G1720,0.3006312268051193,-0.14669694185084786
G1204,0.300766806931623,0.1479811544720719
G772,0.30085096776956893,0.14596863098186952
G7133,0.30095627502822764,-0.1461000084445075
G2646,0.30100212713574753,-0.14609582256148285
G2166,0.30136684295724164,0.14699910521542597
G6329,0.30137185189800797,0.1465237601322444
G562,0.3014246912206996,0.14587238598218535
G3576,0.3014458687031128,0.14630003941612302
G6695,0.30152922441736735,-0.1462325275387107
G3850,0.3017458215869153,0.14678825452194028
G1993,0.3018012677913707,0.14565797872782166
G1883,0.30183186786951244,-0.14640892078540912
G2795,0.3019066575655867,-0.14740076782284145
G7619,0.3021734356384746,-0.14640088165545462
G4529,0.3025119992552894,-0.14652501033048315
G3275,0.3025682160410294,-0.14579563704702908
G7023,0.30275411526364926,0.14553744576733535
G3285,0.3028752265544356,0.14580277135850905
G1749,0.3030369768351938,0.14625945988186187
G699,0.30306435413361094,-0.14576060250352818
G3143,0.3030763572826204,0.14655749774388024
G6706,0.30324143077602506,-0.14716810144888653
G3106,0.30352188524980633,0.14575310576250244
G249,0.30358720795269695,-0.14538554743341953
G4059,0.3035963052669451,0.14647315350840528
G2954,0.30369016943799587,0.14699561076459589
G7548,0.30405135604919614,-0.1448422985703306
G4208,0.3041944709162241,-0.1453273434183177
G3368,0.3042698208361474,-0.14620124078949542
G2455,0.3047500705638394,-0.14595479897175992
G1829,0.30487975185445404,-0.1466504064891525
G3871,0.30509061553852984,-0.1460429247959428
G6786,0.30524812753492686,0.14633027647806462
G4066,0.30550746085946806,-0.14692779431207242
G4162,0.3056214617864959,0.14426058394885122
G51,0.3060238099632129,0.14432164808735487
G2909,0.30603946580447133,-0.14420144772500945
G3870,0.3063858318317653,-0.1478789220741219
G5595,0.30663329187068106,-0.14598904249133457
G1424,0.3066516665648678,0.14429800699715933
G2461,0.3067711125874155,0.14577595364799933
G5488,0.30677288075744474,0.14506471268013985
G434,0.3068205625092835,0.14559382837555307
G5777,0.30689315741153556,0.1453588191623634
G2393,0.30696411355177,0.1467097937811798
G6108,0.3071718791418614,-0.14440605068445717
G763,0.3072583485800927,0.14506518505124558
G995,0.30728548046542903,0.14570612792154097
G6041,0.3075661121926414,-0.14517045339239143
G1724,0.30758052580645173,0.14689855544560487
G3844,0.3076269951764487,0.14564746513789112
G7814,0.30775843894891514,-0.14424741598910173
G241,0.30781172376755495,-0.14439861620182023
G5040,0.30782473355797835,-0.1452426024618139
G2520,0.30784899891025636,-0.14398432762141564
G848,0.30789368847780507,0.14395632087424687
G6073,0.3080143146406493,0.1448747276856913
G5955,0.30815230810689503,-0.14565978190989848
G315,0.3082518283965975,-0.14441606883474464
G3626,0.308292369189844,-0.14554519170000316
G1443,0.3084086539552347,0.1437924589333019
G67,0.3086561215364317,-0.14561819161521286
G5836,0.3087200151068184,0.1455408048037492
G4206,0.3089101043398396,-0.1432911490212685
G2937,0.3089723028307621,0.14440184326635763
G3965,0.30898675158049954,-0.14449642515709593
G4223,0.3090530179387889,-0.1433616924225074
G3223,0.30921929848989604,0.14518956076148254
G5438,0.3092529805285028,0.14263737028892806
G1819,0.3093220949894221,-0.14387949425641544
G3165,0.30953626258068945,0.14499371804868869
G5260,0.3096223627954272,-0.1464941166197508
G4567,0.3096307553061554,0.14319762298823024
G1789,0.30972252344273155,0.14551812773909883
G3038,0.3097906199966583,0.14368347197983605
G4009,0.30992825450697914,0.14418544681096432
G1100,0.310009964487101,-0.14317471319748604
G5218,0.3101013324673731,-0.14364906675806194
G5117,0.31011852639415166,0.1444330295460019
G2378,0.3101497384317454,-0.14444208137565018
G7370,0.3103147492289271,0.1449346107517436
G6336,0.31043647429342885,-0.14483860521037065
G2987,0.310851989584655,-0.14494782029991893
G3449,0.31103821796390685,0.1446691063481938
G2589,0.3111953459142611,0.14327666142778206
G6113,0.3114892533233775,-0.1430106245391886
G5906,0.311520849904324,-0.1438602225796926
G6229,0.3115977632873496,0.14360623821081409
G2293,0.31191194402083977,-0.14356173331918395
G7063,0.3120234086443273,-0.14492986224684268
G818,0.3120877189036563,0.1437317114500435
G5912,0.3120909615033919,-0.14424763035759808
G7110,0.31211657461884185,-0.1430425658204223
G7266,0.31215012400904757,-0.14452560223457728
G6701,0.3121631253284325,0.14452668582470307
G2327,0.3123303170633881,-0.14248190600805014
G3041,0.3123431745072519,0.1441045649192813
G6590,0.31242029816372713,0.14503848510732079
G3034,0.3125308510632274,0.14307191603779298
G1260,0.3125369058928677,-0.14284863143970186
G1711,0.3125487028486077,0.14243174326181765
G7978,0.3126140281268828,0.14401816557541716
G841,0.3126721078536179,-0.14452496031183384
G6394,0.3127832972566629,0.14459428747907954
G1944,0.3129280191933111,-0.1422685256433104
G7371,0.3130603201752598,0.14240399287068561
G3601,0.31321087090313987,0.14287474874322198
G5631,0.3132254614629343,0.1434881325677475
G6454,0.31338354806531243,-0.14286692254901195
G2473,0.3138167266531926,0.1427477459143574
G6540,0.3141658859359331,-0.14300977661021344
G7076,0.31421926287090224,0.14368997433538588
G5821,0.3144268709147054,0.14203642207168476
G3254,0.3144283906191442,0.14152876413978005
G6027,0.31459330113226663,0.14290921090628478
G6655,0.3146844668411428,0.14205690364380563
G1404,0.31493734026361037,0.1422936200281225
G1639,0.31493995039749123,-0.14326473074759266
G1348,0.3149946331758154,-0.14266607762503047
G7009,0.31508617515479054,0.1422915935291528
G6891,0.31560039793570455,-0.1417662710414651
G1080,0.3158482136276385,-0.14324110368424903
G2513,0.3159850669308592,-0.14279637528281797
G1530,0.3161814900315934,-0.14253088779598344
G1790,0.3162856783763994,-0.14339301588028341
G5304,0.3163401134004311,0.14166882240484507
G451,0.3163516141679709,-0.14228204781681825
G2595,0.31646905003545417,0.14223745345309352
G5051,0.3165485279107769,-0.14337711183637553
G1012,0.3166523912672357,0.14212892511449693
G6991,0.3168182322303918,0.1420014231707857
G4194,0.3168200786809721,-0.14183551857094429
G7947,0.3168259924093528,0.14297061573889258
G407,0.31692509570650984,-0.1433326719598522
G2676,0.3169508782755328,0.14152788774351988
G3256,0.3171315508929179,-0.14059305050709672
G1738,0.31721624302530516,-0.14198844003960914
G31,0.3173127005762447,0.14209600294465813
G6903,0.31749607579168976,-0.1413864136221516
G5155,0.3174982123347056,0.1414085688075629
G257,0.31756960672711987,-0.14308876688303945
G7161,0.3176058025023694,0.14346471636650818
G6788,0.31785884337686515,0.14151600717245708
G7480,0.3178678071243329,0.1423749851046896
G3823,0.3178700666352962,0.14125601806816923
G5505,0.31797844515385654,-0.14112793426600956
G2686,0.3181620912425326,-0.14134857491845165
G1581,0.3183622500834972,-0.14081340206085138
G1013,0.3184172302495517,0.14279595797836603
G1550,0.31848430020622487,0.14099914595948027
G3123,0.3185789165325904,-0.14323336697059794
G6797,0.3187711313016295,-0.1411429467509488
G185,0.3188209906748275,0.1418267990326222
G4686,0.31884804408913925,-0.14221283956327863
G4278,0.31889011017532937,0.14147496317520825
G3321,0.31905011819962187,-0.14001879015641755
G4649,0.31922161450764686,-0.14030397510315404
G7910,0.31939051967719145,-0.140215601000151
G6735,0.3197743700067438,-0.14132481484621928
G6859,0.319863738190816,-0.14023502988704195
G3494,0.320052148957985,-0.14025080361134393
G4724,0.32008152601879103,0.14160858522228012
G1225,0.3201113910553482,0.14089042887687417
G5615,0.3202752222003453,0.14257681944583284
G131,0.3202991950704685,-0.1405391387932348
G1418,0.320433146421705,0.1416250055792923
G7653,0.3207064891653058,-0.1415176102667603
G7300,0.32072948287799524,0.14076037037440114
G3831,0.32084112800197273,-0.13956845635097087
G297,0.3209809307549223,0.14006017924702752
G2464,0.32104846402801795,-0.14081468036712208
G6433,0.32110810536068624,-0.14103863559187874
G2805,0.3212470473131303,-0.13987179480712186
G6596,0.321310254004404,-0.14074625175872107
G1975,0.32140953876794176,-0.14092832772475766
G969,0.3214399055899736,0.14115321575866213
G6347,0.32145246532903277,-0.14092329392521824
G71,0.32150407548319954,0.1413595059670292
G1979,0.3215170451511709,0.14197859248753306
G3062,0.3215276714751911,-0.14031488041483273
G4354,0.32168663975794143,0.14189334289607788
G181,0.32171641502012044,0.14009240404829976
G1154,0.32212031885692033,-0.1402617606845856
G5854,0.32233538535261863,0.14061708967756065
G7767,0.3223819112561326,-0.14071996887320692
G4575,0.32243947206990164,0.14021570230683156
G5368,0.32266641565958354,0.13986638077347452
G4502,0.3227049068095802,0.13931531327703192
G4796,0.3227910007610769,-0.13935991760754313
G1256,0.3228730965640494,-0.1412206628512251
G6248,0.32299900049096975,0.14103924216943425
G6096,0.3231201685701156,-0.13961709735578884
G2350,0.3231927982231704,0.1402063456710108
G5858,0.3232710633738678,0.13987433510953884
G1462,0.3233945712668068,-0.13977239355699977
G6882,0.32359544544118923,-0.1407942696200356
G3692,0.32366994123093795,-0.14001532510294115
G2878,0.32369245191373297,0.14137173495389316
G6307,0.32370397851148003,-0.14011071663823063
G3642,0.32404572115261676,-0.1407589169442054
G4721,0.32405000465421663,0.13962404112477111
G4795,0.324153524372621,0.13962590675105302
G197,0.3244633876273353,0.14026135845045504
G2707,0.3245214219977921,-0.1390845593724116
G5334,0.324688973096967,-0.14055384716989888
G4272,0.3249158702491878,0.14071117560031515
G2453,0.32506613176022914,0.13943185638506547
G2791,0.3252890251828445,0.13982878802338283
G4954,0.32537925013857816,0.138483189846959
G1772,0.3254624830048246,0.13863195466784584
G4232,0.32578756349736193,0.14074082394388515
G2021,0.32591893259680027,0.13848627827530302
G3395,0.32600568397907526,0.14017971715104846
G2136,0.32612371666492923,0.13893829448095968
G2111,0.32636288853731155,-0.13930184993304734
G7822,0.32649198304617166,-0.13823180642102179
G776,0.32652555277147344,-0.1392487097034063
G188,0.3265410233124404,0.13920598206154716
G3568,0.32662016402463034,-0.1394174406450113
G2765,0.32665587282119257,-0.1384131109821919
G243,0.32666074258949984,0.13949802354562132
G4361,0.3268167646674678,-0.1396288668380095
G7936,0.3268940544495339,0.13958714554372026
G3592,0.3270760095176165,-0.1387178958909261
G5345,0.3271015112409953,-0.13832699953229427
G7246,0.32733195625710054,-0.13906505274696293
G2970,0.3274411060845943,0.14032020800878922
G2274,0.32754624232350826,-0.1384707174673226
G3080,0.3275742895557443,0.1397478456964911
G5531,0.3276939957324201,0.13890480167391692
G6025,0.32774393088380027,-0.13825133217181818
G2243,0.3278237073375946,-0.13839111354894557
G1146,0.32794541192617,0.1405544942302657
G165,0.3280473405503399,0.13875897795029946
G6549,0.32816068464571246,0.1386248029163669
G209,0.3282295056916631,-0.13944639628834887
G4989,0.32832737740618767,0.13936829076815008
