gene,pvalue,logFC
G5213,0.17364649114142852,-0.23492783454519903
G3899,0.17377770205092355,-0.24991227806434527
G4856,0.1738837867104478,-0.23954706574857548
G5721,0.17394489865649582,-0.2117382226798814
G4731,0.17401442938843587,0.2409418178690113
G7987,0.17412191283703654,-0.23606530155412003
G2302,0.17419160859430366,0.22335078440453013
G1543,0.17427366590147544,-0.2505557147328741
G3361,0.1745249984436432,0.24502341248070414
G7990,0.17504666199123856,0.23933710840953948
G2949,0.1751532119912867,-0.22663951752474976
G4923,0.17521428711164236,0.24054809961534024
G4703,0.1754795778192583,-0.24096478913323893
G2427,0.1755752431775189,0.23537106080933662
G3239,0.1755821056575429,-0.23428273296335478
G7976,0.17562958303091103,0.22993769599614905
G2985,0.17588210207751367,-0.2382005556623682
G4704,0.176089512078699,-0.23356108221801924
G3106,0.17617961129654375,-0.23588124679274003
G936,0.17629440652164355,-0.22000687673087663
G3012,0.1765148486451836,-0.2430334903153783
G1476,0.17652811296065124,-0.22807529531090504
G5035,0.17687710411580135,-0.23327124646404704
G724,0.17694664116769837,0.23224390622252877
G4086,0.1769726680963979,0.24600843352379262
G7222,0.1772724494088777,0.23348290510463093
G6335,0.1773360611297079,0.22512323871003914
G6675,0.17775515996141011,0.23041503123325896
G2025,0.17788240767930238,0.2413811130807792
G3054,0.1782082814059774,-0.23945221876661266
G6184,0.17823812453026255,0.2348430825598341
G920,0.17836501463939738,0.22740665962225776
G1320,0.17843807810973203,0.20860787523068208
G2016,0.17852053262562495,0.23127320554619324
G6216,0.17857032556597818,-0.2190299288960737
G7062,0.1786383412953136,-0.21795640731019178
G1486,0.17882948129179874,-0.22752442603063866
G7463,0.17891761181828666,-0.2305354415694174
G5167,0.17892641910453116,0.22284888038621187
G7765,0.1789894648926819,-0.23462401938070354
G6497,0.1790297435140068,0.23557936933235285
G6738,0.17909469849220397,-0.2264844262627359
G4982,0.1790989602663542,-0.22950924462383474
G7620,0.17913522941124804,-0.22880482363483362
G859,0.17916886899759327,0.2306840886928497
G5830,0.17933183157610402,-0.23495237911049743
G725,0.17942191556693987,-0.23527893500385927
G3694,0.17956547343140034,0.23147127689075137
G313,0.17960408531007782,0.2414572391372715
G1793,0.17964235393631098,0.24236499782515564
G1972,0.17980008750293966,-0.24304969953095623
G5626,0.17990581901518443,-0.23615413760456389
G3739,0.18019569150139453,-0.23964862038866436
G5959,0.1802375028529779,-0.23468746541415625
G7739,0.18041627916405706,-0.2392305855372338
G6617,0.18055748884455872,-0.2324314906728726
G5117,0.18058632979681502,-0.2224680496877424
G7874,0.18068364635236223,0.24179704444904565
G5252,0.18069100966739984,-0.23459682027164747
G6857,0.1808558666549287,-0.22615405787355086
G4839,0.18087090066763822,0.23138382391191112
G3759,0.18096802104616364,-0.23556716052528462
G7936,0.1810108240471568,0.2255414418808897
G3199,0.18104984074912647,0.2308444973954029
G7506,0.18107680468230436,-0.24498220916880095
G7521,0.18134285488922697,0.22287833016861633
G344,0.18197991241460454,-0.23670819927023273
G5231,0.18198735830390186,-0.2361067442792686
G4316,0.18207346866679414,-0.2252418781811213
G2162,0.1820914865628885,-0.22725090925346567
G1350,0.18210978287541874,-0.22765453268136895
G4687,0.1821932639062195,0.23899410974746976
G6217,0.18223696318574076,-0.2301588813973056
G568,0.18231724270030922,0.2282221189100168
G2304,0.18242925244350283,0.23769604810085382
G3289,0.18247539376108454,0.24642463364282277
G5492,0.18252883470048722,0.2321514541835183
G4346,0.18271090186698913,-0.24554513109403608
G243,0.1827169984033539,-0.2394190042351564
G7525,0.18276808776551273,0.23273667121441943
G1404,0.18288487300023276,0.24092698461556558
G7482,0.18298081167195882,0.2336913314153068
G6410,0.18299028327623756,-0.246231565867846
G7437,0.18326011100281528,0.23164696727876125
G6824,0.18329437095059584,-0.2402425972312193
G189,0.18332581778226528,-0.23110440818682706
G3643,0.18374515381646694,-0.23055952989396264
G6849,0.1838114397280489,0.22938600732032938
G3517,0.18408810417240298,-0.2242001194149547
G83,0.18416683859467448,0.23482800958045136
G2871,0.18427512726003686,0.23346642866438497
G5205,0.18456369743719472,0.22735368241864323
G5496,0.18465307476736992,0.23502451338466096
G7111,0.1847346331508718,-0.24389817325560026
G4845,0.18476424458590116,0.22259380582931243
G2754,0.18500717205475423,0.22580528783046433
G5437,0.18506508318968448,-0.2183410098439053
G1068,0.18509827944048365,-0.2287665927620619
G4456,0.18517595754360375,0.23809248033503594
G7615,0.18521565743138815,0.23038890638434883
G3250,0.18535902770626234,0.22997382081389134
G448,0.1855068334617694,0.23240633681140654
G5090,0.1855315757158322,-0.2255372103298475
G7275,0.18558079556121745,-0.23279072675780177
G3513,0.18565309863567314,0.22997853569240292
G6647,0.1857552770085511,0.2260376785413993
G3741,0.18590613413191878,0.233133693676013
G5826,0.18596338294957787,-0.2160197405556597
G6360,0.18606239793006632,-0.22360900468751288
G3958,0.18634985595312772,-0.22536744113374763
G4113,0.18648031767107046,-0.23440613465868157
G330,0.18667673805400625,0.23601788471361757
G5432,0.18692089363673917,0.22743969853676804
G1176,0.18698331207561775,0.22484756031758354
G2690,0.18721389211723638,0.22096541949634774
G6766,0.1872339327720273,-0.22361161542551483
G5127,0.18733717992571394,-0.22855229713934594
G5772,0.18756321523889904,-0.2292211094112097
G3375,0.1878083393648164,0.21163320826311227
G7457,0.1878162207151996,0.23818455864350788
G6304,0.18784944557638805,-0.22938465423387094
G1880,0.18788606397635726,0.23523218769628867
G5872,0.18789229361837717,0.23599311233705628
G7619,0.18789427240530135,-0.22388689888076413
G6009,0.18794102316179764,0.22262865568995233
G2609,0.18794624583422462,0.23257156531353665
G4825,0.188198902948169,-0.20328328200030665
G2414,0.18820569147011135,-0.2217909833784415
G3934,0.18825176478345929,0.20472006378647037
G5664,0.1882610321606855,-0.23205122425063424
G4490,0.18856527200738663,0.2283840952427374
G4680,0.1889027030508148,-0.22310648870003474
G2131,0.1889185564962018,-0.23015608995499384
G3697,0.18930765549394513,-0.23736333084832867
G6524,0.1895867847346008,0.23246610785585223
G4924,0.1896404346378561,-0.22913027659940505
G2393,0.18980919360163986,0.2245303804493955
G4556,0.18981076577709788,-0.2294844569205835
G1900,0.19010499869663103,0.2333191792140423
G4282,0.1902869878926137,0.21685661959982722
G922,0.19080702024937518,0.22200496481679644
G4064,0.1908866792672724,-0.21388508109368554
G7264,0.19108391101191835,-0.21806048276575266
G7570,0.19108961308304231,0.217372816670646
G2957,0.19109530472203715,0.22919496710447726
G5706,0.19150646823114098,0.22691980718079569
G975,0.19151193235986458,-0.2387306235967483
G19,0.1919860466743237,-0.24434630350048836
G4880,0.19199190907223201,-0.21669219263386996
G516,0.19203501380964735,-0.2463223039505098
G1873,0.19204210970212116,-0.22501475250576053
G5062,0.19215075338747875,-0.2294967967834904
G6835,0.19215623475493457,0.2248482952186244
G6696,0.19241992145872996,0.2319600449292904
G1089,0.1925545535202978,-0.22765511496243768
G6285,0.19255593027212278,0.21974789817792367
G6611,0.1925930981057445,-0.21793652641348268
G955,0.19264484105710844,0.2237786468796095
G1327,0.19274033967762744,-0.23472100305030744
G7265,0.19280240600251902,-0.21073068775987588
G7448,0.19302931916436405,0.2065770189494418
G2905,0.19303624133021655,0.22983697735070713
G1139,0.1930724066204345,-0.229902999540852
G417,0.19339391863229236,-0.2168415020934793
G7903,0.19347622527041908,0.23799138760638194
G6844,0.19355411848980106,-0.2216118206461831
G7675,0.19362701223355036,0.22770409959032678
G1052,0.19365746727457742,-0.22948680858210588
G1085,0.19366885194653344,-0.23594839591781758
G4709,0.19370551879679687,-0.22949783485292263
G351,0.1937121485873172,-0.22389924583153203
G6578,0.19389632839022214,0.24264631626283029
G4303,0.19390211846923366,-0.22291273606650522
G518,0.1940010601024088,0.2392057746021896
G692,0.1940885938260013,0.22430109951910876
G4115,0.19428619662341262,0.21564901980920337
G6012,0.19429215524850135,0.2283982226795178
G6742,0.19440968828027855,-0.22052608180492228
G3935,0.1948766065587382,0.22063897148661776
G345,0.19494327929354013,0.22483245887729203
G2075,0.194949341283985,0.24163719107074433
G2268,0.1950418180932751,0.22034775029927128
G5029,0.1951165144658877,0.22543173212928797
G1222,0.19534523600669873,0.23059571209906296
G5250,0.1955604230619594,-0.21290116733601008
G7310,0.19562527798477505,0.2308531036754716
G4672,0.19569220483810548,-0.23755386221152702
G3839,0.1957561085706821,-0.21086529308999785
G4769,0.19576209697506286,0.23727272651244818
G5507,0.1958480993191703,0.23170373319039056
G5356,0.1958658186106692,-0.22591541341393917
G2377,0.1958705468580131,0.2243176275193989
G2205,0.1959187253170134,-0.22696694158403316
G2459,0.19594622952969085,-0.20746119987281791
G2728,0.19597270468662234,-0.2250654960990014
G2678,0.19597844467459613,0.22867666225064273
G7762,0.1961049812635966,0.22440266744650442
G5957,0.19611863978227845,0.22921202711989963
G6287,0.19613560509441716,0.23482131818443563
G3233,0.19617402598550504,-0.23272524146987036
G5488,0.19630010160140535,-0.22303737948870495
G4571,0.19633398491317292,-0.22117635781070355
G64,0.19646689531501332,0.21655225061190975
G7444,0.19657730391523762,0.21472189344020134
G3070,0.19660195981920653,-0.21179615288487474
G798,0.19662459832540105,0.2245634887252259
G6749,0.19669479673292808,0.21797453855005944
G613,0.1967155786235157,-0.2181889282818766
G4217,0.1968174310833979,-0.22921752484977453
G1036,0.19709901236282765,0.21975314816110264
G7622,0.1972997703317479,0.22190197790726085
G7430,0.19732219535999257,-0.2346653774132746
G1430,0.19737056191974037,-0.2293374623963375
G3193,0.19751697706227225,0.22566532769519734
G2876,0.19752365460075183,-0.21234870815203882
G6362,0.19765082953887333,0.21362888911170128
G2682,0.19772818425709512,-0.21124556931487531
G5329,0.19784634614511065,-0.22048115758466313
G80,0.19787617141897898,0.22755623444570788
G7100,0.19802090941584644,0.22209452878171448
G4334,0.19803576131871448,0.22696790981621467
G3676,0.19814858651944076,-0.22944250639683905
G3715,0.19824119857808337,-0.21807610041435643
G1510,0.19828633015175157,0.22011872898430546
G3912,0.1988756560456194,0.20737488923505187
G2358,0.19904785534825611,0.2192304892976242
G6385,0.19913421192451847,-0.21989902404784634
G4419,0.19946471356398823,0.22902292533940677
G4444,0.19946664657194932,0.2390279148877075
G5814,0.1996963620733061,0.22219469011890175
G4723,0.20000528679346055,-0.2199789447448524
G6517,0.20035815096924653,-0.23177176849173126
G5085,0.20051490960895157,-0.2313754186370598
G2088,0.20052645556441132,-0.21316116001646998
G5602,0.20061178181128256,0.21042941257885633
G5315,0.20092222657677464,0.22100564111525206
G7938,0.2014947953458556,-0.21574176214638302
G248,0.20165251867243014,0.2030221654498773
G3408,0.20166480965612582,0.22501390603513727
G4829,0.20180890124214343,-0.20960521635306198
G12,0.20181076656929278,0.22642754428248568
G3334,0.20187945139998292,-0.2132782860838618
G2961,0.20208331775897703,0.21888459022855142
G7516,0.2020884927148332,0.21939338638627423
G5934,0.20221347066920725,-0.21804745851660162
G6179,0.20224579646648785,-0.21593007394661462
G4657,0.20237018537256024,-0.23675819561210149
G7845,0.2026229429130143,-0.2266417561875874
G1340,0.20267448160553683,0.23111632868948895
G4976,0.20273738085358833,0.21163900248753165
G3397,0.2029462625701021,-0.22354365527138065
G3733,0.20295383987918028,-0.22211759350882018
G1946,0.2035571742127474,-0.21522133627357937
G4467,0.20363902315156898,-0.20915281710774447
G6504,0.20377294735576235,0.20927991715922062
G1101,0.20382345754263465,0.21064711505654274
G6351,0.20383428964464217,-0.21305020429705354
G1249,0.20392998709961838,-0.22043886574215135
G2647,0.2039356820363688,-0.22800776932622457
G6487,0.20427743417913832,0.23168898132399254
G134,0.20431156490024138,0.22173331995150278
G1150,0.20455887456069005,0.2312312679604434
G6353,0.20482821064752482,0.2098520228048974
G7432,0.20486587933587747,0.21756676640252814
G7650,0.2055401133028853,0.22922842969400659
G2719,0.2055743533525854,-0.2166459345722407
G6064,0.2056392380515273,0.22025358165860173
G4761,0.2059455910142392,-0.23773765632359345
G3964,0.20605255084319649,0.20842541930340747
G907,0.20611069579495267,0.2136726120378118
G4969,0.20613221821816188,0.20817358049834966
G2496,0.20617507306592614,0.21005359638057453
G4044,0.20637438484028903,0.20517746445273086
G199,0.20641283203802815,-0.22993065132826918
G361,0.20641385768437392,-0.22810554435184288
G6183,0.20674945736556932,0.22383895878189924
G4278,0.2068707606405028,-0.21885631642873682
G4009,0.20688011686419158,0.21914172495400808
G2761,0.206927325106317,-0.22150849418427718
G3978,0.2069593722910503,0.22709143177194377
G2653,0.20718055097771246,-0.2112024961944566
G1818,0.20720217797683102,0.20328579545096245
G6234,0.2072996972013517,-0.22874463412202883
G4230,0.20755643002661026,-0.22550281871774447
G1063,0.20770519843776858,-0.22778328628234606
G6243,0.2078749032090838,0.21247473268905748
G73,0.2079165334249252,0.2244504468756418
G7513,0.2082279107097654,0.22366842757215222
G7098,0.20825265587852942,0.20560616524690056
G3737,0.20830265678653295,0.22510707816023678
G5020,0.20831944357745114,-0.2204421753905484
G1228,0.2083240759067838,-0.2066378495929435
G3391,0.20833930924845356,-0.2216905653058277
G3354,0.20854536076557495,-0.20822227377330127
G5211,0.20874995911432714,-0.21909056662872362
G7374,0.20877484211758257,0.20380619941707961
G6598,0.2087998581860548,-0.20955142790322687
G5269,0.20885546142909112,0.21498696757184707
G195,0.2089934778819517,0.22374748538620454
G6286,0.2090722540278551,0.21207007734778469
G2714,0.20913027863219147,0.20745524184551814
G5988,0.20935918984980634,-0.22816949739638176
G5392,0.2093955926651203,-0.22142863847930722
G2441,0.20970873111593566,0.22829871285079922
G3412,0.2097561714595728,0.20650608337699866
G7028,0.20995641788029368,-0.2138439456231044
G5907,0.20995857625626552,-0.22529656081517366
G642,0.21001393942126745,0.23232125297125916
G944,0.21027002265477945,-0.2156633556060445
G3811,0.21030889880272788,0.22405554907577108
G4251,0.21036424809059992,-0.218647419683543
G7755,0.2106603844709697,-0.21739263859960978
G117,0.2110094653040716,-0.21960812449379424
G3968,0.2112472837582649,-0.2178829100425112
G7673,0.21127555259603994,0.2151799830527992
G7614,0.21141399728066088,0.21165164475924333
G5000,0.21153329787753195,0.21674864112604128
G2736,0.21168496773879972,0.20700632444748535
G7288,0.21169731124228836,-0.20918496440254974
G2299,0.21193092814360015,0.22229106010319447
G6110,0.2119431226502237,0.21140852035991536
G3568,0.21195187707976626,0.21295364307926692
G2560,0.2121631434349687,0.2187376789659854
G4592,0.2122041495381426,0.21924109132493616
G282,0.21229495926799297,0.20822913835937623
G325,0.21259563452087754,-0.21314910250981767
G4443,0.21260386380818186,-0.20714098743549106
G2533,0.21269616655729434,0.21272197617926084
G1132,0.21292306183865672,0.22517461632752495
G5827,0.21294762886251783,0.21954914474280635
G738,0.21296176276444428,0.2182769384867931
G2563,0.21306819721405773,-0.21054958705586835
G7492,0.21313589123398347,-0.21823078608001462
G680,0.2131662705192672,-0.21428750286135073
G90,0.21320009230025502,0.21731305224154096
G1374,0.2133814501871499,-0.2283426982034936
G7544,0.21346156468645625,0.22090669129866247
G4612,0.2134681034719976,0.21889801934049286
G6792,0.213688708055443,-0.20598417556799034
G2103,0.21379364841869603,-0.21045565011752124
G3657,0.21393209281340467,-0.21330758242890596
G1495,0.2141213112918918,0.21206038612005867
G6325,0.21438934828407646,-0.21963704410737442
G4421,0.21441632684693746,0.21247996325663848
G3876,0.2147192002680127,0.2152868676420111
G6222,0.2148610304625763,0.21913904892544023
G2046,0.21540046168844507,0.2178689868286054
G3803,0.21542458049190985,-0.21502350014753313
G3298,0.2154824280284103,-0.22199554668114693
G3609,0.21557793037714063,0.20852609675726164
G3163,0.2157022438841276,-0.22234785117220734
G341,0.2157326951937005,-0.2106136750777261
G1811,0.21597087455998643,0.2222384427578225
G582,0.21604601188170222,0.20320395167475996
G7609,0.2161769090432122,-0.2134960117832858
G2428,0.21630626575548798,0.21801535070376643
G3061,0.21631579731021577,-0.2048854774646872
G7073,0.21636293588393238,-0.22250700731799608
G2567,0.21639076554655268,-0.22546675121927107
G873,0.21650246257875577,-0.21334806477762586
G5257,0.21678037119911828,-0.2085902314505644
G1053,0.21678434154054374,0.23319519557162796
G606,0.2168637366530484,0.2214332991202964
G5596,0.21692734465102154,0.21379130962282097
G5980,0.21697200142550055,0.2072766887872436
G4420,0.2169879739817173,-0.22127541475540743
G7557,0.21701638238405258,0.21916965949734343
G1466,0.21709501425675568,0.211049229307055
G5332,0.21729585643796037,0.20218658177575238
G7960,0.2174179689591579,0.2205807518135246
G4625,0.21758527024877283,0.2154841293776362
G6682,0.21771185837160245,0.211542300986516
G1043,0.21773822016943742,-0.21845972671721137
G887,0.21775363592512373,0.2076469562085299
G7838,0.2177650096972172,-0.22129003589020005
G7418,0.21802629747116015,-0.2200740853413738
G3972,0.21825772916736075,-0.19684896007271815
G4719,0.21844037363523536,-0.22458244496349525
G7179,0.21851592207827084,-0.23476251834596665
G7588,0.21879091707212556,-0.20950864735971128
G4744,0.21901676115443505,0.20844540258344177
G1073,0.21902668760985278,0.20630832121086853
G658,0.21912373366343152,-0.22509464385979144
G5544,0.2191745367246934,0.2185311591760803
G4173,0.21923160307887662,0.21356927336668963
G7798,0.21931968463562349,0.21062652385345654
G1576,0.21934615598608134,0.2211942277329802
G4389,0.21946779386170726,-0.21219314921737595
G3773,0.21956976541723824,-0.23065311376956416
G4992,0.21978921567624224,0.21452536616526263
G1519,0.21979391178544092,-0.21688163820522982
G4841,0.22004290540407465,0.210298709798363
G6777,0.2200993382390175,0.19799660349895454
G3323,0.2202145140516277,-0.2205098381170855
G6452,0.2203288653041351,0.21312510758903516
G4166,0.22054297615923382,0.21312612802704628
G1143,0.22055839884388065,-0.22327133740982502
G4960,0.22069966600595792,-0.21156937197148834
G1410,0.22078556530242732,0.2191603553077534
G5548,0.22080055074509441,0.21725326708154627
G6680,0.22098007393059027,-0.21098850032336294
G2208,0.22109735194314944,0.20609605716678728
G1170,0.2211305355876233,-0.21942780962198094
G7763,0.2211920584332812,-0.2117958993304977
G7580,0.22125458062292902,-0.21169303697642827
G1001,0.22154107460598227,-0.20848160621715645
G6025,0.22154781329697415,-0.20526444345255862
G3776,0.22159310391178158,0.20035248075471213
G459,0.22178627149859298,-0.2126878624018796
G6506,0.2218665474230746,-0.22556221417944594
G7361,0.22200549461813443,0.2155801082273029
G845,0.22205458603586214,-0.20839089871074684
G4080,0.222109922763991,-0.2079199150161006
G5851,0.22216781468284474,-0.21656237199418124
G408,0.2222168944203341,-0.20215916779945814
G3577,0.22228109633167079,0.22081367818130654
G4884,0.22228385780546472,0.21290011322012978
G879,0.22237690375962457,-0.210356402226696
G6252,0.22257291347835556,-0.20805307344643836
G460,0.22262413088633543,-0.20395316278563116
G3931,0.22270207836981246,-0.21237653781664925
G2452,0.22271570363588675,0.20630702040688287
G5236,0.22277202168247315,-0.1951483107005796
G1192,0.222968950770493,-0.21350073934345193
G6356,0.22310465987019784,0.2206894224062267
G2034,0.2231095469997571,0.21431770523425006
G4529,0.22314606645285298,-0.21523604561890952
G6512,0.2233253821739773,-0.21321679996662782
G4603,0.22364528329856223,0.2138407823851881
G7480,0.22365801623384388,-0.22472578724179162
G1983,0.2237753372515908,0.2100541061584867
G5576,0.22378271410992412,0.21566348563268098
G7861,0.22380223291175252,0.20147904872503836
G7658,0.22387693702410305,0.20849868792510287
G5967,0.22390485997455475,0.2208502205692422
G4996,0.22391754451489979,-0.20904352469224122
G3685,0.22400855442272558,-0.20899902672468784
G3358,0.22423857732526864,0.22716892020196303
G4548,0.2243364554758158,-0.20491027013336388
G118,0.22439406333550863,-0.19961551657232546
G5379,0.2244112665265184,0.21276211485315172
G488,0.22471364682508668,-0.22292072571066107
G1733,0.22476782472837414,-0.21331052463750633
G6948,0.22495718027317685,-0.21729441790318088
G1219,0.22508661803383917,-0.22698941368540446
G4673,0.22535739860898224,0.2204507660959792
G2662,0.22581686186461244,0.20477838322047692
G682,0.22584715957254833,-0.21673728399127057
G6314,0.22595918361991385,-0.19983041914272662
G7178,0.22617856153596544,-0.21129398600554514
G4860,0.22637545821602784,0.21656851467921512
G2467,0.22641288147696428,-0.21409020148052063
G7,0.22652295615408122,-0.19096453010390424
G6204,0.2266321354708792,-0.22110749061735252
G6847,0.22691927321818034,0.2152772068148977
G6920,0.22699054406674454,-0.20622046387229098
G6710,0.22704676863711282,-0.2116762752503077
G47,0.22743392406513663,0.2195448791660797
G2294,0.22743986912826467,0.19946287608380334
G2620,0.22749122188685206,-0.19432893647060656
G4909,0.22761236940411939,0.19001480985269942
G7629,0.22768899708711052,0.2105320394180331
G6819,0.22769219604991162,-0.21536223076127842
G3926,0.2278093548298333,0.2120045785328039
G6718,0.22790652981770873,-0.2107964801609445
G4623,0.22793510322673596,0.20096419055200523
G1175,0.22820100100234875,-0.21900046800631406
G7932,0.228318913569506,0.20993152171297996
G2042,0.228474502900714,-0.21308138112364844
G3104,0.22855090531820876,0.2070054355124599
G4293,0.22865027025794177,-0.21847483009333618
G1137,0.22872010149659885,0.19940235527399752
G2465,0.22909039289974034,-0.21911772354863154
G2303,0.2291317072060361,0.20837653122344038
G6369,0.22915141268797026,0.19970729342186797
G7150,0.22936919064527397,-0.21070204550042443
G4922,0.2294759925128754,0.19436728725796476
G4195,0.22953471819178764,0.22187579324651557
G7393,0.22975914723059182,0.21655079295107993
G5339,0.22981826375383577,0.20327535355828485
G5474,0.22994873263632448,0.20413621097126083
G1950,0.22996308558902204,-0.208762865604469
G6811,0.2299807407721565,0.21771101791402298
G2710,0.22998598739919393,0.20558094460169085
G1481,0.23000306055478983,-0.20713989390210313
G891,0.23000612817901703,0.20717754325717863
G1383,0.2300413457061715,-0.21351660801235914
G1919,0.23013161895326847,-0.21987821317859851
G559,0.23013441233988766,-0.2101821875658336
G3981,0.23015539562047257,0.21209747906800763
G3330,0.23032069941328562,-0.20626835342522531
G1393,0.23035454136659522,0.21434717815798437
G2247,0.2305543192017715,-0.22880892330928068
G6141,0.2312210582395899,0.21392033546952444
G7720,0.2312339507846067,-0.21275052513406068
G3432,0.23129048370868108,-0.2136158217128104
G583,0.23137904512703164,0.19881271637977516
G4931,0.2313917284051302,-0.2130252218208003
G5410,0.23145198810768242,-0.20772657192304622
G1236,0.23155320487102637,-0.22144993755734516
G741,0.2317840673026178,0.21373407080426782
G2022,0.2318983080562051,0.210471010674543
G7771,0.23213588310615316,-0.2065008691740315
G7446,0.23248602197826224,-0.21136727123193005
G5399,0.2325189957156094,0.21300100220939586
G2748,0.23266858697420725,-0.20600875310020939
G5675,0.23275760141608923,-0.21375923200383107
G2733,0.2329083246882755,0.21959488695021187
G762,0.23320972584785402,-0.21851115341824445
G2006,0.23412369653402995,0.19516728330500932
G6434,0.2342191748771628,0.20295177117271312
G2008,0.23441970667384598,-0.21165127864224892
G3638,0.2344573098651016,0.2040859421736937
G7679,0.23450072080343062,-0.19013069787041667
G5456,0.23484034952126015,-0.18950609911537014
G3652,0.23488666202433714,-0.18734410697153764
G3792,0.23494185059911388,-0.20211317723835853
G1708,0.23494363939476387,-0.20799460808806738
G7549,0.23495726149617757,-0.20950747176300666
G2167,0.2351420002955236,-0.19427986586091406
G2729,0.23523007437745982,-0.19451477282568327
G3574,0.2353696042596244,-0.20994641768374397
G5415,0.23540241350087726,0.20727791491728348
G5038,0.2355124360839374,-0.1997046614893217
G4031,0.23585623487475713,0.1992714349884182
G6960,0.23634402367037338,0.21263463575019798
G3949,0.23652589021051162,0.19932502887349096
G5919,0.23668324009251218,-0.1994536524148877
G6945,0.2367133098738326,0.21909145545987344
G2497,0.23678121800739146,-0.19849870021202326
G3952,0.23683746612567708,-0.192874061479517
G5199,0.23705945766855077,-0.20040578226459113
G2244,0.23736436061795407,-0.21220460835847496
G6473,0.23738953080707714,-0.20957727829304998
G7231,0.23752475094156458,0.20413776102821501
G7149,0.23752552076969405,-0.20385552259342854
G6161,0.23788625608481995,-0.21393654133145235
G2819,0.23789005593416337,-0.1952734165282267
G3352,0.2386440550330956,-0.20914340657759983
G3109,0.23879924241932887,0.2035802343452308
G3439,0.23880480031911105,-0.18788526014973236
G2423,0.23895645821921485,-0.2073820163982248
G7006,0.2393466717785109,0.21262417702221204
G2795,0.23962370471284902,0.2165342298250065
G6044,0.23965475393166366,0.20074074356240845
G4019,0.2401727637018106,-0.21392837373766954
G3292,0.24035151571955013,0.2008490082098852
G1450,0.2403962335872116,-0.20645770384185325
G4147,0.24065139440279715,-0.19329930228373374
G7906,0.24078015722341906,-0.21240988256302068
G6915,0.24079326422447442,-0.2085853346583534
G6085,0.24116061115721105,-0.2101768645819169
G6292,0.2411777136657534,-0.19907258611391448
G7292,0.24129841939646202,0.2163034498030647
G7360,0.24163935014037782,-0.20022633297423842
G6396,0.24165294096493822,-0.1936986859323718
G5433,0.2416594364633967,0.20940069598419592
G3594,0.2420379722334005,0.19754930867008202
G672,0.24205639726220543,-0.21239190905553929
G3901,0.2420832796586055,0.203663635476947
G383,0.24257237740480014,-0.18799278023845278
G6176,0.24264133511004313,-0.21681357612215674
G1331,0.242649210222616,0.1976051079219684
G2778,0.24275006900735605,-0.20882544940298756
G2406,0.24280351749949808,-0.21615302535480463
G3898,0.24283302803071233,0.21435725574264514
G4002,0.24296887420409477,0.20772281543197257
G5574,0.2429704616952841,0.19596264571770527
G7397,0.2430086305279256,-0.2019303333354425
G5954,0.24307976026514813,-0.20704493419114503
G4328,0.2432488476603648,-0.21168925750758688
G5854,0.24327582600243136,0.21049299981162375
G1517,0.24332778513103712,-0.2079800180017921
G1345,0.24354188892098924,0.2046459808614588
G4497,0.243642426108065,0.21039942848885318
G1566,0.24370669023438002,0.21122734022286
G1523,0.2438624704475509,-0.2098991787354363
G3426,0.24394446858244156,0.19959294488824275
G4431,0.24395952859243764,0.19873736300420916
G4081,0.24416167222886706,-0.20211898097775013
G5409,0.24446891280873387,-0.18763165329483908
G7777,0.2444804542739422,-0.19273370507640514
G1158,0.24448141139695412,-0.19225207206420553
G3499,0.24454373311960473,0.20950776674327393
G5028,0.24456157272546192,-0.2004941919011727
G1081,0.2447372686256174,0.19814078435657145
G4614,0.24473978772472652,0.19253014220478126
G2134,0.24475068673572056,0.20379903572918978
G6083,0.24475853231889375,-0.20059983815658022
G7676,0.24484375106212883,-0.19452073676198817
G5383,0.24485609646838005,-0.20918330680243669
G2649,0.2448766712621161,-0.2092381778841072
G1705,0.2450907224864048,-0.2079242607711162
G5643,0.24514021091814858,0.1958193276330582
G683,0.24548772307365352,0.20676703023295684
G4567,0.24552748159182827,-0.21028409978941393
G7542,0.2455802510848898,0.19896230915311225
G7669,0.2457974192524921,0.1914542153307926
G1923,0.24591073742575226,-0.19769112931093027
G4865,0.24595609934158427,0.2018297824028078
G2179,0.24611478275726287,0.2046896733758069
G5767,0.24627021477089098,0.19964231613523248
G5006,0.24629616010026664,0.18810668714844253
G1218,0.24647978755238673,-0.19700974679303548
G3660,0.24651422400062384,-0.20051138609128866
G5793,0.2466286766002462,-0.20277870596911934
G5673,0.24682795518133555,-0.21164393006138932
G654,0.24688474821594167,0.199024693181412
G1967,0.24688755298282977,-0.20041796529495132
G4715,0.2471494899634062,-0.2028689061695119
G2899,0.24717337784742588,-0.20995355077758998
G7583,0.24730615355016497,-0.20514572550994392
G3682,0.24740716938801038,0.20107578613251081
G5882,0.24740787579334458,0.2069089497226204
G5253,0.24741269077597414,-0.19686351857706036
G599,0.24759908240168516,0.2086671518504424
G7691,0.24761993516037045,0.19262808344859944
G660,0.24762061920046546,-0.19757466163419818
G6753,0.24779885328307552,0.193367112200266
G3711,0.24785771799139367,-0.22616210379520546
G3916,0.2479044651981876,-0.19619846986591793
G5627,0.24795622190711242,0.2035183119813723
G1454,0.24797613786966577,-0.18455600476911777
G4182,0.24803409553973818,-0.19178539191340377
G6924,0.24806758772813325,0.20750094168559335
